time,result,table,controller,site,digital_input_1_and_2,power_factor_avg,power_factor_l1,power_factor_l2,power_factor_l3,units,current_l1_thd,current_l3_thd,current_unbalance,volts_l1_thd,volts_l2_thd,volts_l3_thd,volts_unbalance,current_avg,current_l1,current_l2,current_l3,freq,volts_l1_l2,volts_l1_n,volts_l2_l3,volts_l2_n,volts_l3_l1,volts_l3_n,volts_l_l_avg,volts_l_n_avg,apparent_power_demand,apparent_power_l1,apparent_power_l2,apparent_power_l3,apparent_power_total,apparent_energy,reactive_power_demand,reactive_energy_export,reactive_energy_import,max_power_demand,power_demand,power_l1,power_l2,power_l3,power_total,energy_export,energy_import,reactive_power_l1,reactive_power_l2,reactive_power_l3,reactive_power_total
2026-02-01 06:00:00+00:00,0.0,5.370786516853933,0.0,0.0,0.0,0.7014285714285714,0.7300000000000001,0.71,0.6657142857142857,0.0,6.957142857142857,4.285714285714286,33.0,1.0142857142857145,1.5571428571428572,1.7857142857142858,0.4571428571428572,6.628571428571428,5.698571428571428,5.564285714285715,8.628571428571428,50.05714285714286,402.07142857142856,233.20000000000002,403.4142857142857,231.65714285714284,402.92857142857144,233.35714285714286,402.7714285714286,232.71428571428572,4.604285714285714,1.3214762857142859,1.2838800000000001,2.0109542857142855,4.618904285714286,10093.128571428573,2.01,117.3,5911.542857142857,4.93,3.2399999999999998,0.9889817142857142,0.9163492857142856,1.3421871428571428,3.244174285714286,182.8,7706.0,0.8673745714285713,0.9032274285714286,1.49826,3.268735714285714
2026-02-01 06:15:00+00:00,0.0,5.2368421052631575,0.0,0.0,0.0,0.73,0.81,0.71,0.66,0.0,4.9,4.4,23.399999999999995,0.9,0.6999999999999998,1.5,0.4000000000000001,7.28,7.63,5.57,8.64,50.0,401.8999999999999,232.80000000000004,403.3,231.6,402.7,233.30000000000004,402.6000000000001,232.6,4.61,1.76577,1.28208,2.01336,5.06707,10093.7,2.01,117.3,5912.0,4.93,3.24,1.4325,0.913091,1.34033,3.67582,182.80000000000004,7706.399999999999,1.03967,0.902988,1.50146,3.44253
2026-02-01 06:30:00+00:00,0.0,5.454545454545454,0.0,0.0,0.0,0.67,0.6214285714285713,0.71,0.6685714285714287,0.0,7.728571428571428,6.714285714285714,39.857142857142854,2.1857142857142855,3.0142857142857147,1.3285714285714287,0.4857142857142857,6.208571428571429,4.467142857142857,5.5528571428571425,8.597142857142858,50.0,401.47142857142853,232.97142857142856,402.7,231.34285714285716,402.09999999999997,232.95714285714286,402.0,232.34285714285716,4.575714285714286,1.0362857142857143,1.2805542857142858,2.0015057142857144,4.31863,10094.9,2.01,117.3,5912.771428571427,4.93,3.1885714285714286,0.6717317142857143,0.9123727142857143,1.3293585714285714,2.9162542857142855,182.8,7707.171428571428,0.7780108571428571,0.900024,1.492905714285714,3.1699757142857146
2026-02-01 06:45:00+00:00,0.0,5.32183908045977,0.0,0.0,0.0,0.66,0.59,0.71,0.67,0.0,7.4,6.6,42.6,1.7,2.3,2.4,0.5,6.04,3.95,5.56,8.61,50.0,401.8,233.1,403.0,231.3,402.8,233.1,402.5,232.6,4.52,0.920532,1.2853100000000002,2.00967,4.21679,10096.1,2.01,117.3,5913.7,4.93,3.12,0.545021,0.90892,1.32658,2.78126,182.8,7708.0,0.740941,0.903701,1.49976,3.1453200000000003
2026-02-01 07:00:00+00:00,0.0,5.517241379310345,0.0,0.0,0.0,0.6742857142857144,0.6214285714285713,0.71,0.6685714285714287,0.0,7.171428571428572,4.585714285714286,40.0,2.6285714285714286,2.1142857142857143,1.9142857142857144,0.4857142857142857,6.225714285714285,4.502857142857144,5.5528571428571425,8.618571428571428,50.0,401.6857142857143,233.02857142857144,403.02857142857147,231.32857142857145,402.75714285714287,233.18571428571428,402.4714285714286,232.58571428571426,4.531428571428571,1.0472727142857143,1.2827428571428572,2.010874285714286,4.343301428571428,10097.014285714287,2.01,117.3,5914.285714285715,4.93,3.13,0.6767887142857143,0.9114681428571428,1.334507142857143,2.924722857142857,182.8,7708.628571428571,0.7872458571428572,0.9018054285714285,1.4989528571428572,3.1883528571428568
2026-02-01 07:15:00+00:00,0.0,5.533333333333333,0.0,0.0,0.0,0.7299999999999999,0.8099999999999999,0.71,0.66,0.0,3.1,3.0,24.1,1.6,0.7,1.4,0.4,7.339999999999999,7.82,5.55,8.64,50.0,401.4,232.6,402.8,231.5,402.5,233.3,402.3,232.5,4.54,1.8175900000000003,1.28204,2.022,5.12268,10098.0,2.01,117.3,5915.1,4.93,3.13,1.47035,0.912861,1.34163,3.71722,182.8,7709.4,1.0752,0.90521,1.50926,3.4874699999999996
2026-02-01 07:30:00+00:00,0.0,5.645161290322581,0.0,0.0,0.0,0.7128571428571429,0.75,0.71,0.6628571428571429,0.0,3.7857142857142856,3.4857142857142853,29.414285714285715,2.028571428571429,1.0142857142857142,1.3428571428571427,0.42857142857142855,6.96,6.7057142857142855,5.5442857142857145,8.625714285714286,50.0,401.1714285714285,232.57142857142858,402.57142857142856,231.27142857142857,402.24285714285713,233.07142857142858,402.04285714285714,232.32857142857142,4.534285714285714,1.5578982857142858,1.2798057142857144,2.0137771428571427,4.853248571428572,10098.57142857143,2.007142857142857,117.3,5915.442857142858,4.93,3.13,1.2055511428571428,0.9127232857142857,1.338312857142857,3.4505085714285713,182.8,7709.742857142856,0.9768168571428572,0.9015928571428571,1.5018514285714286,3.3782471428571426
2026-02-01 07:45:00+00:00,0.0,5.604395604395604,0.0,0.0,0.0,0.7042857142857143,0.7457142857142857,0.6985714285714285,0.6614285714285714,0.0,3.185714285714286,4.242857142857143,32.128571428571426,2.985714285714286,2.9428571428571426,2.8857142857142857,0.4142857142857143,6.892857142857143,6.325714285714286,5.601428571428571,8.741428571428571,49.971428571428575,405.3714285714286,234.9,406.80000000000007,233.64285714285714,406.3714285714286,235.32857142857142,406.0857142857143,234.67142857142858,4.545714285714285,1.4830638571428572,1.3077771428571427,2.0572514285714285,4.846652857142857,10100.57142857143,2.0114285714285716,117.3,5916.757142857144,4.93,3.1471428571428572,1.1479997142857141,0.9174329999999999,1.3529857142857142,3.4185242857142852,182.8,7711.085714285714,0.9216007142857142,0.9313271428571428,1.54833,3.4002871428571426
2026-02-01 08:00:00+00:00,0.0,5.285714285714286,0.0,0.0,0.0,0.7214285714285714,0.8042857142857143,0.6985714285714285,0.66,0.0,3.028571428571429,6.528571428571429,27.214285714285715,2.642857142857143,3.5142857142857147,3.5571428571428574,0.4,7.268571428571429,7.468571428571429,5.611428571428571,8.725714285714286,49.9,404.84285714285716,234.58571428571426,406.31428571428575,233.42857142857142,405.6714285714285,234.91428571428574,405.54285714285714,234.34285714285713,4.61,1.748507,1.3061214285714284,2.053387142857143,5.105372857142858,10101.514285714287,2.04,117.3,5917.442857142857,4.93,3.19,1.4248545714285714,0.9168165714285713,1.3471285714285715,3.688061428571428,182.8,7711.757142857144,1.006576142857143,0.9295154285714285,1.542252857142857,3.477184285714286
2026-02-01 08:15:00+00:00,0.0,5.50561797752809,0.0,0.0,0.0,0.7299999999999999,0.83,0.7,0.66,0.0,5.5,6.5,25.7,2.2,2.1,2.2,0.4,7.55,8.31,5.61,8.73,50.0,404.8,234.4,406.4,233.5,405.6,235.2,405.4,234.4,4.660000000000001,1.94298,1.30669,2.05489,5.30332,10102.5,2.06,117.3,5918.2,4.93,3.23,1.60869,0.9200290000000001,1.35381,3.88419,182.8,7712.5,1.09526,0.929692,1.54619,3.56791
2026-02-01 08:30:00+00:00,0.0,5.096774193548387,0.0,0.0,0.0,0.7299999999999999,0.83,0.7,0.66,0.0,5.5,6.5,25.7,2.2,2.1,2.2,0.4,7.55,8.31,5.61,8.73,50.0,404.8,234.4,406.4,233.5,405.6,235.2,405.4,234.4,4.660000000000001,1.94298,1.30669,2.05489,5.30332,10102.5,2.06,117.3,5918.2,4.93,3.23,1.60869,0.9200290000000001,1.35381,3.88419,182.8,7712.5,1.09526,0.929692,1.54619,3.56791
2026-02-01 08:45:00+00:00,0.0,5.333333333333333,0.0,0.0,0.0,0.7214285714285714,0.8042857142857143,0.7,0.66,0.0,5.128571428571428,2.6714285714285713,27.428571428571427,1.657142857142857,1.5857142857142856,1.4428571428571428,0.4142857142857143,7.277142857142857,7.5200000000000005,5.582857142857143,8.72857142857143,50.05714285714286,404.88571428571424,234.8857142857143,406.34285714285716,233.42857142857142,405.9857142857143,235.34285714285716,405.7,234.44285714285712,4.660000000000001,1.7639795714285713,1.30668,2.059792857142857,5.126231428571429,10104.385714285714,2.06,117.3,5919.557142857143,4.93,3.237142857142857,1.4357267142857142,0.9181577142857142,1.3603542857142856,3.7193528571428573,182.8,7713.714285714285,1.0175750000000001,0.9273177142857143,1.5474228571428572,3.491025714285714
2026-02-01 09:00:00+00:00,0.0,5.4411764705882355,0.0,0.0,0.0,0.67,0.6525000000000001,0.7,0.66,0.0,5.175000000000001,4.125,41.4,1.475,1.625,1.7,0.5,6.16,4.18,5.5825,8.717500000000001,50.025,405.375,235.425,406.75,233.4,406.625,235.325,406.25,234.67499999999998,4.657500000000001,0.984389,1.3051000000000001,2.0542125,4.3441325,10105.95,2.0575,117.3,5920.7,4.93,3.24,0.6459785,0.917084,1.356695,2.9206600000000003,182.8,7714.8,0.742172,0.9244675,1.5405950000000002,3.2058775
2026-02-01 09:15:00+00:00,0.0,5.25,0.0,0.0,0.0,0.71,0.7733333333333333,0.6999999999999998,0.66,0.0,3.6,3.466666666666667,30.399999999999995,2.1,1.4666666666666668,1.9000000000000001,0.43333333333333335,7.013333333333333,6.726666666666667,5.583333333333333,8.73,50.03333333333333,404.76666666666665,234.76666666666665,406.3333333333333,233.33333333333334,405.93333333333334,235.16666666666666,405.7,234.4,4.65,1.5754683333333332,1.3026266666666668,2.054726666666667,4.928023333333333,10107.1,2.05,117.3,5921.566666666667,4.93,3.24,1.2468643333333334,0.9151173333333333,1.3584333333333334,3.520723333333333,182.80000000000004,7715.666666666667,0.9461243333333335,0.9236133333333333,1.542646666666667,3.4111700000000003
2026-02-01 09:30:00+00:00,0.0,5.1923076923076925,0.0,0.0,0.0,0.7,0.745,0.7,0.66,0.0,5.5875,3.5999999999999996,33.1625,1.775,0.48750000000000004,1.325,0.45,6.785,6.07625,5.58375,8.71375,50.0375,404.45,234.5875,406.0125,232.98749999999998,405.6625,234.925,405.375,234.2125,4.65,1.421318375,1.2990275,2.0470525000000004,4.7627025,10108.2375,2.04875,117.3,5922.3375,4.93,3.24,1.09531375,0.9133295,1.35162125,3.3583,182.8,7716.4,0.88980025,0.9199796250000001,1.53344875,3.3431975
2026-02-01 09:45:00+00:00,0.0,5.406593406593407,0.0,0.0,0.0,0.7042857142857143,0.7571428571428571,0.7,0.66,0.0,4.114285714285715,2.5857142857142854,31.842857142857145,0.8857142857142856,2.2,1.9000000000000001,0.4428571428571429,6.865714285714286,6.301428571428572,5.581428571428572,8.718571428571428,49.94285714285714,404.37142857142857,234.4,406.0285714285714,232.8857142857143,405.7142857142857,234.79999999999998,405.4142857142857,234.17142857142858,4.65,1.473858,1.2991314285714286,2.0483057142857146,4.819851428571428,10109.300000000001,2.04,117.3,5923.085714285714,4.93,3.2399999999999998,1.1499819999999998,0.91528,1.350787142857143,3.4185257142857144,182.8,7717.242857142856,0.9084944285714285,0.9237601428571428,1.5400642857142857,3.3728814285714286
2026-02-01 10:00:00+00:00,0.0,5.50561797752809,0.0,0.0,0.0,0.6785714285714286,0.6842857142857143,0.7,0.66,0.0,5.828571428571428,4.685714285714285,39.08571428571429,0.5,2.3714285714285714,1.7285714285714289,0.4857142857142857,6.33,4.711428571428571,5.581428571428572,8.714285714285715,49.98571428571428,404.58571428571435,234.82857142857142,405.9428571428571,233.14285714285714,405.8,234.92857142857142,405.41428571428565,234.21428571428572,4.641428571428571,1.1030965714285714,1.2969285714285714,2.0453914285714285,4.4438828571428575,10110.285714285714,2.0485714285714285,117.3,5923.728571428571,4.93,3.2228571428571433,0.768484,0.9109415714285714,1.3490900000000001,3.0320442857142855,182.8,7717.842857142857,0.7789368571428571,0.9199330000000001,1.5361,3.2373800000000004
