time,controller,power_factor_avg,current_l1,current_l2,current_l3,volts_l1_n,volts_l2_n,volts_l3_n,power_total
2025-11-11 20:45:00+00:00,e0201,0.66125,10.02625,4.02625,6.5725,237.65,237.15,238.9125,3.262605
2025-11-11 21:00:00+00:00,e0201,0.66125,10.0375,4.03125,6.625,238.225,237.7125,239.6875,3.28039
2025-11-11 21:15:00+00:00,e0201,0.67,10.016666666666666,4.0633333333333335,6.94,238.5666666666667,238.03333333333333,239.76666666666665,3.356106666666667
2025-11-11 21:30:00+00:00,e0201,0.6675,10.0225,4.0424999999999995,6.5725,238.2625,237.625,239.73749999999998,3.26659625
2025-11-11 21:45:00+00:00,e0201,0.66,10.06,4.033333333333333,6.631111111111111,238.63333333333333,238.07777777777775,240.0888888888889,3.288804444444444
2025-11-11 22:00:00+00:00,e0201,0.6687500000000001,10.05,4.0528571428571425,6.887142857142857,238.8,238.3,240.1142857142857,3.3564957142857144
2025-11-11 22:15:00+00:00,e0201,0.66,10.015,4.06,6.577500000000001,238.375,237.8,239.775,3.271295
2025-11-11 22:30:00+00:00,e0201,0.665,10.00875,4.06875,6.765,238.2125,237.70000000000002,239.55,3.31125125
2025-11-11 22:45:00+00:00,e0201,0.6687500000000001,10.00125,4.05125,6.725,237.75,237.2375,239.2,3.31516625
2025-11-11 23:00:00+00:00,e0201,0.6671428571428571,9.971428571428573,4.045714285714285,6.569999999999999,237.22857142857143,236.77142857142857,238.74285714285716,3.2583385714285713
2025-11-11 23:15:00+00:00,e0201,0.6728571428571428,9.967142857142857,4.041428571428571,6.832857142857143,236.97142857142856,236.5,238.3857142857143,3.3231357142857143
2025-11-11 23:30:00+00:00,e0201,0.6785714285714286,9.95142857142857,4.041428571428571,6.827142857142857,236.75714285714284,236.24285714285716,238.15714285714287,3.3154357142857145
2025-11-11 23:45:00+00:00,e0201,0.67,9.918571428571429,4.005714285714286,6.515714285714286,236.21428571428572,235.57142857142858,237.57142857142858,3.2366928571428573
2025-11-12 00:00:00+00:00,e0201,0.6725000000000001,9.9025,3.98,6.5225,234.6,233.975,235.875,3.233315
2025-11-12 00:15:00+00:00,e0201,0.68,9.902857142857142,3.967142857142857,6.554285714285714,233.70000000000002,233.08571428571426,234.92857142857142,3.2513357142857138
2025-11-12 00:30:00+00:00,e0201,0.68,9.867142857142857,3.94,6.315714285714286,232.87142857142857,232.25714285714284,234.1142857142857,3.184328571428572
2025-11-12 00:45:00+00:00,e0201,0.68,9.857142857142858,3.94,6.277142857142857,232.54285714285714,231.8857142857143,233.6285714285714,3.1771585714285715
2025-11-12 01:00:00+00:00,e0201,0.69,9.799999999999999,3.9500000000000006,6.565,231.5,230.79999999999998,232.45000000000002,3.25263
2025-11-12 01:15:00+00:00,e0201,0.6814285714285715,9.832857142857142,3.9371428571428573,6.4557142857142855,232.04285714285714,231.42857142857142,233.15714285714284,3.2225257142857147
2025-11-12 01:30:00+00:00,e0201,0.68,9.901428571428571,3.9614285714285713,6.295714285714285,233.08571428571426,232.42857142857142,234.18571428571428,3.1900242857142858
2025-11-12 01:45:00+00:00,e0201,0.6857142857142857,9.848571428571429,3.9185714285714286,6.467142857142856,232.20000000000002,231.5,233.32857142857142,3.23299
2025-11-12 02:00:00+00:00,e0201,0.6842857142857143,9.804285714285715,3.9214285714285713,6.390000000000001,231.42857142857142,230.74285714285716,232.52857142857144,3.203878571428571
2025-11-12 02:15:00+00:00,e0201,0.68,9.793333333333333,3.9066666666666667,6.246666666666667,231.13333333333333,230.53333333333333,232.4,3.15695
2025-11-12 02:30:00+00:00,e0201,0.6842857142857143,9.857142857142858,3.9442857142857144,6.291428571428571,232.1142857142857,231.44285714285715,233.29999999999998,3.181225714285714
2025-11-12 02:45:00+00:00,e0201,0.685,9.91,4.015,6.4750000000000005,233.15,232.25,234.10000000000002,3.25465
2025-11-12 03:00:00+00:00,e0201,0.6866666666666666,9.908333333333333,3.9716666666666662,6.535,233.70000000000002,232.98333333333335,234.73333333333335,3.2618966666666664
2025-11-12 03:15:00+00:00,e0201,0.68,9.879999999999999,3.9457142857142857,6.3028571428571425,233.0142857142857,232.3,234.15714285714284,3.1852871428571428
2025-11-12 03:30:00+00:00,e0201,0.68,9.88,3.9683333333333337,6.3066666666666675,233.03333333333333,232.3166666666667,234.15,3.2047966666666667
2025-11-12 03:45:00+00:00,e0201,0.687142857142857,9.891428571428573,3.991428571428571,6.57,233.28571428571428,232.67142857142858,234.42857142857142,3.275525714285714
2025-11-12 04:00:00+00:00,e0201,0.6828571428571429,9.882857142857144,3.9842857142857144,6.3999999999999995,232.9,232.20000000000002,234.04285714285714,3.2181442857142857
2025-11-12 04:15:00+00:00,e0201,0.68,9.875714285714285,3.9614285714285713,6.298571428571428,232.47142857142856,231.77142857142857,233.67142857142858,3.1955885714285714
2025-11-12 04:30:00+00:00,e0201,0.6828571428571429,9.888571428571428,3.96,6.408571428571428,232.8,232.12857142857143,233.94285714285712,3.2310885714285713
2025-11-12 04:45:00+00:00,e0201,0.69,9.86,3.9600000000000004,6.623333333333334,232.33333333333334,231.61666666666667,233.41666666666666,3.2811500000000002
2025-11-12 05:00:00+00:00,e0201,0.6900000000000001,9.817142857142857,3.9585714285714286,6.340000000000001,231.20000000000002,230.4,232.52857142857144,3.2017128571428572
2025-11-12 05:15:00+00:00,e0201,0.6900000000000001,9.827142857142858,3.915714285714286,6.281428571428571,231.32857142857145,230.6,232.57142857142858,3.1900671428571425
2025-11-12 05:30:00+00:00,e0201,0.6900000000000001,9.790000000000001,3.9971428571428573,6.392857142857143,231.15714285714284,230.6142857142857,232.45714285714286,3.211217142857143
2025-11-12 05:45:00+00:00,e0201,0.6900000000000001,9.821428571428571,4.014285714285714,6.390000000000001,231.20000000000002,230.47142857142856,232.22857142857143,3.2282814285714285
2025-11-12 06:00:00+00:00,e0201,0.68,9.834999999999999,4.0,6.2749999999999995,232.5,231.85,233.65,3.18969
2025-11-12 06:15:00+00:00,e0201,0.68,9.848333333333333,4.005,6.278333333333333,232.5666666666667,231.96666666666667,233.78333333333333,3.1848683333333336
2025-11-12 06:30:00+00:00,e0201,0.6885714285714285,9.824285714285713,4.032857142857143,6.605714285714286,232.68571428571428,232.18571428571428,233.87142857142857,3.28657
2025-11-12 06:45:00+00:00,e0201,0.6857142857142857,9.812857142857142,4.042857142857143,6.448571428571428,232.55714285714288,231.92857142857142,233.70000000000002,3.2416828571428575
2025-11-12 07:00:00+00:00,e0201,0.68,9.833333333333334,4.026666666666666,6.2749999999999995,232.76666666666665,232.14999999999998,233.9333333333333,3.2003749999999997
2025-11-12 07:15:00+00:00,e0201,0.68,9.826666666666666,4.013333333333333,6.285,232.5,231.91666666666666,233.63333333333333,3.19668
2025-11-12 07:30:00+00:00,e0201,0.687142857142857,9.811428571428573,4.0371428571428565,6.492857142857143,232.08571428571426,231.5142857142857,233.21428571428572,3.2537185714285712
