result,table,controller,site,power_factor_avg,units,current_l1,current_l2,current_l3,volts_l1_n,volts_l2_n,volts_l3_n,apparent_power_total,power_l1,power_l2,power_l3,power_total
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.43,6.17,238.9,237.7,239.5,3.97933,1.41416,0.984148,1.14796,3.54352
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.43,6.17,238.9,237.7,239.5,3.97933,1.41416,0.984148,1.14796,3.54352
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.43,6.17,238.9,237.7,239.5,3.97933,1.41416,0.984148,1.14796,3.54352
0.0,1.9090909090909092,0.0,0.0,0.89,0.0,6.08,4.43,6.17,238.9,237.7,239.5,3.97933,1.41416,0.984148,1.14796,3.54352
0.0,1.9090909090909092,0.0,0.0,0.89,0.0,6.08,4.43,6.17,238.9,237.7,239.5,3.97933,1.41416,0.984148,1.14796,3.54352
0.0,2.0,0.0,0.0,0.89,0.0,6.080000000000001,4.43,6.169999999999999,238.9,237.69999999999996,239.5,3.9793299999999996,1.41416,0.9841479999999999,1.14796,3.5435199999999996
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.43,6.17,238.9,237.7,239.5,3.97933,1.41416,0.984148,1.14796,3.54352
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.43,6.17,238.9,237.7,239.5,3.97933,1.41416,0.984148,1.14796,3.54352
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.43,6.17,238.9,237.7,239.5,3.97933,1.41416,0.984148,1.14796,3.54352
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.43,6.17,238.9,237.7,239.5,3.97933,1.41416,0.984148,1.14796,3.54352
0.0,2.0,0.0,0.0,0.89,0.0,6.080000000000001,4.43,6.169999999999999,239.36666666666667,238.23333333333335,240.03333333333333,3.9900100000000003,1.41986,0.9854753333333334,1.1516866666666667,3.55482
0.0,2.0,0.0,0.0,0.89,0.0,6.080000000000001,4.43,6.169999999999999,239.36666666666667,238.23333333333335,240.03333333333333,3.9900100000000003,1.41986,0.9854753333333334,1.1516866666666667,3.55482
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.43,6.17,239.6,238.5,240.3,3.99535,1.42271,0.986139,1.15355,3.56047
0.0,2.0,0.0,0.0,0.89,0.0,6.07,4.44,6.17,239.7,238.4,240.3,3.99656,1.41839,0.986517,1.15443,3.56003
0.0,2.0,0.0,0.0,0.89,0.0,6.07,4.44,6.17,239.7,238.4,240.3,3.99656,1.41839,0.986517,1.15443,3.56003
0.0,2.0,0.0,0.0,0.89,0.0,6.07,4.44,6.17,239.7,238.4,240.3,3.99656,1.41839,0.986517,1.15443,3.56003
0.0,2.0,0.0,0.0,0.89,0.0,6.07,4.44,6.17,239.7,238.4,240.3,3.99656,1.41839,0.986517,1.15443,3.56003
0.0,1.8333333333333333,0.0,0.0,0.89,0.0,6.07,4.44,6.17,239.7,238.4,240.3,3.99656,1.41839,0.986517,1.15443,3.56003
0.0,2.0,0.0,0.0,0.89,0.0,6.07,4.44,6.17,239.7,238.4,240.3,3.99656,1.41839,0.986517,1.15443,3.56003
0.0,2.0,0.0,0.0,0.89,0.0,6.07,4.44,6.17,239.7,238.4,240.3,3.99656,1.41839,0.986517,1.15443,3.56003
0.0,2.0526315789473686,0.0,0.0,0.89,0.0,6.07,4.443333333333334,6.1433333333333335,238.5,237.23333333333335,239.13333333333335,3.9692566666666664,1.4126,0.9828556666666666,1.14678,3.541446666666667
0.0,2.0,0.0,0.0,0.89,0.0,6.07,4.45,6.09,236.1,234.9,236.8,3.91465,1.40102,0.975533,1.13148,3.50428
0.0,2.0,0.0,0.0,0.89,0.0,6.07,4.45,6.09,236.1,234.9,236.8,3.91465,1.40102,0.975533,1.13148,3.50428
0.0,2.1818181818181817,0.0,0.0,0.89,0.0,6.0649999999999995,4.45,6.1,236.0,234.85000000000002,236.75,3.90795,1.39828,0.9725775,1.131555,3.5001100000000003
0.0,2.1818181818181817,0.0,0.0,0.89,0.0,6.0649999999999995,4.45,6.1,236.0,234.85000000000002,236.75,3.90795,1.39828,0.9725775,1.131555,3.5001100000000003
0.0,2.0,0.0,0.0,0.89,0.0,6.07,4.45,6.09,236.1,234.9,236.8,3.91465,1.40102,0.975533,1.13148,3.50428
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.80000000000004,236.69999999999996,3.9012499999999997,1.3955399999999998,0.9696219999999999,1.13163,3.4959399999999996
0.0,2.1818181818181817,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,2.1818181818181817,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,1.9285714285714286,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,1.9285714285714286,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,1.9166666666666667,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,1.9166666666666667,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,2.1818181818181817,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,2.1818181818181817,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,235.9,234.8,236.7,3.90125,1.39554,0.969622,1.13163,3.49594
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.7,235.3,237.3,3.91951,1.39622,0.975219,1.13161,3.50356
0.0,1.8333333333333333,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.7,235.3,237.3,3.91951,1.39622,0.975219,1.13161,3.50356
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.7,235.3,237.3,3.91951,1.39622,0.975219,1.13161,3.50356
0.0,2.1818181818181817,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.7,235.3,237.3,3.91951,1.39622,0.975219,1.13161,3.50356
0.0,2.1818181818181817,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.7,235.3,237.3,3.91951,1.39622,0.975219,1.13161,3.50356
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.7,235.3,237.3,3.91951,1.39622,0.975219,1.13161,3.50356
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.7,235.3,237.3,3.91951,1.39622,0.975219,1.13161,3.50356
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.7,235.3,237.3,3.91951,1.39622,0.975219,1.13161,3.50356
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.7,235.3,237.3,3.91951,1.39622,0.975219,1.13161,3.50356
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.7,235.3,237.3,3.91951,1.39622,0.975219,1.13161,3.50356
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.7,235.3,237.3,3.91951,1.39622,0.975219,1.13161,3.50356
0.0,1.9444444444444444,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.69999999999996,235.30000000000004,237.30000000000004,3.9195100000000003,1.3962200000000002,0.975219,1.13161,3.50356
0.0,1.9444444444444444,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.69999999999996,235.30000000000004,237.30000000000004,3.9195100000000003,1.3962200000000002,0.975219,1.13161,3.50356
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.7,235.3,237.3,3.91951,1.39622,0.975219,1.13161,3.50356
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.7,235.3,237.3,3.91951,1.39622,0.975219,1.13161,3.50356
0.0,2.3333333333333335,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.7,235.3,237.3,3.91951,1.39622,0.975219,1.13161,3.50356
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.7,235.3,237.3,3.91951,1.39622,0.975219,1.13161,3.50356
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.7,235.3,237.3,3.91951,1.39622,0.975219,1.13161,3.50356
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.7,235.3,237.3,3.91951,1.39622,0.975219,1.13161,3.50356
0.0,2.0,0.0,0.0,0.89,0.0,6.06,4.45,6.11,236.7,235.3,237.3,3.91951,1.39622,0.975219,1.13161,3.50356
0.0,2.0,0.0,0.0,0.89,0.0,6.07,4.445,6.11,236.95,235.60000000000002,237.5,3.9279450000000002,1.39955,0.9745375000000001,1.131335,3.5041399999999996
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.3333333333333335,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.3333333333333335,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,1.8333333333333333,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,1.8333333333333333,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,1.8333333333333333,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.1818181818181817,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.1818181818181817,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
0.0,2.0,0.0,0.0,0.89,0.0,6.08,4.44,6.11,237.2,235.9,237.7,3.93638,1.40288,0.973856,1.13106,3.50472
