time,power_total,power_factor_avg,current_l1,current_l2,current_l3,current_mean,current_imbalance,rolling_mean_1h,power_delta,ewma_kw,ewma_pf,ewma_imbalance,z_kw,z_pf,z_imbalance,z_residual,risk_kw,risk_pf,risk_imbalance,risk_residual,iso_score,iso_risk,composite_risk,health_score
2026-02-05 06:15:00+00:00,3.1633775,0.685,5.33,5.592499999999999,8.745000000000001,6.555833333333333,0.5209101309266558,3.323898348214286,-0.3348496428571428,3.213370808016127,0.6865913578337884,0.5615606155783265,-1.018838039055009,-7.915083811539819,32.29927919479453,-1.282589060279515,0.33961267968500297,1.0,1.0,0.4275296867598383,0.15703098058887516,0.3099443468873977,0.5434993436413261,45.650065635867385
2026-02-05 06:30:00+00:00,3.515435,0.7075,6.81875,5.577500000000001,8.72625,7.040833333333334,0.44721268789205815,3.464946785714286,0.3520574999999999,3.2737836464129018,0.6907730862670308,0.5386910300410729,-0.8680967976542604,-7.691044687013995,29.656057024778164,0.4034094763158734,0.2893655992180868,1.0,1.0,0.13446982543862449,0.15673235987605932,0.3108256349983113,0.48468656233079754,51.531343766920244
2026-02-05 06:45:00+00:00,3.3719750000000004,0.7000000000000001,6.235,5.574999999999999,8.69,6.833333333333333,0.45585365853658544,3.3872536607142862,-0.1434599999999997,3.293421917130322,0.6926184690136247,0.5221235557401754,-0.8190956683336105,-7.592176972009991,27.741220601443164,-0.1220791149926245,0.2730318894445368,1.0,1.0,0.040693038330874835,0.17371631720277458,0.2607026561628555,0.4531891866237062,54.68108133762938
2026-02-05 07:00:00+00:00,3.298974285714286,0.6957142857142857,5.937142857142858,5.57,8.692857142857143,6.733333333333334,0.4637906647807637,3.337440446428572,-0.07300071428571453,3.294532390847115,0.6932376323537569,0.5104569775482931,-0.8163248303618388,-7.55900484835916,26.392820208494193,-0.30735120996392834,0.2721082767872796,1.0,1.0,0.10245040332130945,0.1786397698055508,0.24617258488093186,0.4585431897546133,54.145681024538675
2026-02-05 07:15:00+00:00,3.2152066666666665,0.69,5.526666666666667,5.556666666666667,8.666666666666666,6.583333333333333,0.47696202531645554,3.3503977380952383,-0.08376761904761931,3.2786672460110253,0.6925901058830055,0.5037579871019257,-0.8559113105051472,-7.593696547241661,25.61856393543133,-1.080199807007505,0.28530377016838243,1.0,1.0,0.360066602335835,0.16570839649156371,0.28433559591904944,0.5106850203806523,48.93149796193477
2026-02-05 07:30:00+00:00,3.3311457142857144,0.6957142857142857,6.042857142857143,5.564285714285715,8.684285714285714,6.763809523809524,0.4612785130949027,3.304325416666667,0.11593904761904783,3.2891629396659634,0.6932149418492616,0.4952620923005211,-0.8297226073603569,-7.5602205085444965,24.636624955530774,0.21429876992494956,0.27657420245345227,1.0,1.0,0.07143292330831652,0.1767820031930024,0.25165521739176067,0.45660100358022326,54.339899641977674
2026-02-05 07:45:00+00:00,3.02204,0.6785714285714286,4.7700000000000005,5.558571428571428,8.657142857142857,6.328571428571429,0.6142212189616251,3.216841666666667,-0.3091057142857143,3.235738351732771,0.690286239193695,0.5190539176327419,-0.9630268671847529,-7.717127870996255,27.386437805476945,-1.5564986689912557,0.321008955728251,1.0,1.0,0.5188328896637519,0.14193011289821528,0.35450996001840707,0.5627551101726398,43.72448898273602
2026-02-05 08:00:00+00:00,3.22645,0.6925,5.63125,5.5575,8.655000000000001,6.614583333333333,0.4682834645669293,3.198710595238095,0.20440999999999976,3.233880681386217,0.690728991354956,0.5088998270195794,-0.967662099390096,-7.6934071038124525,26.212847782109627,0.22164259335827668,0.322554033130032,1.0,1.0,0.07388086445275889,0.1599631177082395,0.30129103694617587,0.4831710988434674,51.68289011565326
2026-02-05 08:15:00+00:00,2.897135714285714,0.67,4.282857142857143,5.562857142857142,8.674285714285714,6.173333333333333,0.7113545202098118,3.119192857142857,-0.32931428571428567,3.1665316879661165,0.6865831930839649,0.5493907656576259,-1.13571033457745,-7.915521243915366,30.89271163528332,-1.774274590209584,0.37857011152581665,1.0,1.0,0.5914248634031947,0.1422594034235658,0.35353815929403176,0.5906693027917321,40.933069720826786
2026-02-05 08:30:00+00:00,3.24138,0.6925,5.70125,5.55375,8.66875,6.641249999999999,0.4690382081686429,3.096751428571429,0.3442442857142858,3.1815013503728933,0.6877665544671719,0.5333202541598293,-1.0983582492520214,-7.85212180214774,29.03531320515943,1.1556070478179221,0.36611941641734047,1.0,1.0,0.3852023492726407,0.15232566108773993,0.3238306647362116,0.548573843500151,45.1426156499849
2026-02-05 08:45:00+00:00,2.901635,0.67,4.262499999999999,5.547499999999999,8.6625,6.157499999999999,0.7145757206658548,3.066650178571429,-0.33974499999999974,3.1255280802983147,0.6842132435737376,0.5695713474610344,-1.2380219439270892,-8.042493002583598,33.22514398914941,-1.318499529315028,0.4126739813090297,1.0,1.0,0.4394998431050093,0.13470969908918173,0.37581881293009856,0.583681874090985,41.6318125909015
2026-02-05 09:00:00+00:00,2.89819,0.67,4.268571428571429,5.535714285714286,8.65857142857143,6.154285714285716,0.7133240482822655,2.984585178571429,-0.0034450000000001424,3.080060464238652,0.6813705948589901,0.5983218876252807,-1.3514720825110778,-8.194789962932283,36.548075444915874,-0.6903122686511443,0.45049069417035925,1.0,1.0,0.23010408955038142,0.14160441075823815,0.3554711707159314,0.5585306143626478,44.14693856373522
2026-02-05 09:15:00+00:00,3.79746375,0.73,8.067499999999999,5.54125,8.69125,7.433333333333333,0.4237668161434978,3.2096671875,0.8992737499999999,3.2235411213909217,0.6910964758871921,0.5634108733289241,-0.9934612200834803,-7.6737188542780075,32.5131283832137,4.6965951720239465,0.33115374002782677,1.0,1.0,1.0,0.08732657331668092,0.5156556816036332,0.6782600424092563,32.17399575907437
2026-02-05 09:30:00+00:00,3.58706,0.7128571428571429,7.228571428571429,5.55,8.7,7.159523809523809,0.4399733954107083,3.2960871875,-0.21040374999999978,3.2962448971127376,0.6954486092811824,0.538723377745281,-0.8120518094736114,-7.4405501607640785,29.659795709450552,2.324922589824996,0.2706839364912038,1.0,1.0,0.774974196608332,0.14119985091306508,0.35666510592003065,0.5866175869186185,41.338241308138144
